customer_id,order_id,order_date,amount,channel,city
C00664,ORD14580,2025-05-28,178.26,online,Bangkok
C00641,ORD14374,2026-04-03,52.32,store,Johor Bahru
C00264,ORD11817,2025-07-31,252.21,online,Kuala Lumpur
C00550,ORD13737,2025-10-09,109.97,store,Jakarta
C00446,ORD13145,2023-06-28,350.98,store,Johor Bahru
C00269,ORD11871,2026-05-25,38.28,store,Johor Bahru
C00743,ORD15092,2025-10-10,202.68,store,Kuala Lumpur
C00091,ORD10618,2023-05-08,126.63,online,Johor Bahru
C00740,ORD15066,2025-06-12,141.68,store,Jakarta
C00503,ORD13481,2025-12-24,70.4,store,Kuala Lumpur
C00332,ORD12305,2025-05-21,177.46,store,Jakarta
C00582,ORD13928,2025-05-14,5.0,store,Singapore
C00206,ORD11430,2025-02-21,176.19,app,Johor Bahru
C00648,ORD14446,2025-11-15,223.94,online,Kuala Lumpur
C00285,ORD11980,2025-10-14,181.77,store,Bangkok
C00307,ORD12159,2025-11-18,-323.62,store,Johor Bahru
C00792,ORD15398,2025-10-27,307.1,app,Johor Bahru
C00596,ORD14063,2025-04-04,55.82,app,Jakarta
C00448,ORD13151,2026-04-21,337.34,store,Jakarta
C00582,ORD13924,2026-02-18,307.23,online,Johor Bahru
C00602,ORD14110,2025-05-15,111.18,online,Johor Bahru
C00395,ORD12735,2025-08-07,181.98,store,Johor Bahru
C00304,ORD12123,2025-11-15,289.55,online,Bangkok
C00740,ORD15070,2024-07-03,122.9,online,Singapore
C00139,ORD10966,2026-01-16,39.27,app,Kuala Lumpur
C00232,ORD11579,2025-12-07,127.31,store,Jakarta
C00635,ORD14351,2025-09-12,313.63,store,Bangkok
C00441,ORD13093,2025-09-14,236.91,store,Johor Bahru
C00586,ORD13976,2025-02-20,126.62,app,Jakarta
C00282,ORD11971,2026-02-20,326.01,online,Johor Bahru
C00369,ORD12547,2019-12-08,159.6,app,Kuala Lumpur
C00248,ORD11715,2025-06-14,52.83,app,Bangkok
C00117,ORD10838,2024-04-02,148.06,app,Johor Bahru
C00658,ORD14523,2025-06-22,45.85,online,Kuala Lumpur
C00188,ORD11312,2025-10-26,162.15,online,Jakarta
C00274,ORD11901,2024-05-20,310.33,online,Johor Bahru
C00008,ORD10034,2025-09-06,287.97,app,Kuala Lumpur
C00372,ORD12596,2025-03-17,208.24,online,Singapore
C00764,ORD15183,2024-11-10,189.96,online,Johor Bahru
C00622,ORD14263,2025-03-10,130.11,app,Jakarta
C00429,ORD13028,2025-06-16,53.19,app,Jakarta
C00494,ORD13437,2025-05-22,48.26,online,Bangkok
C00123,ORD10857,2025-07-24,64.94,online,Bangkok
C00591,ORD14031,2025-10-10,331.14,online,Kuala Lumpur
C00223,ORD11520,2024-04-01,306.47,online,Johor Bahru
C00072,ORD10474,2025-09-06,275.03,app,Johor Bahru
C00045,ORD10316,2025-02-16,303.39,app,Bangkok
C00736,ORD15011,2022-12-03,97.81,store,Bangkok
C00430,ORD13050,2024-01-15,308.67,app,Kuala Lumpur
C00667,ORD14598,2026-01-04,565.11,store,Jakarta
C00778,ORD15285,2025-09-11,72.53,app,Bangkok
C00223,ORD11514,2025-03-04,286.21,online,Johor Bahru
C00203,ORD11405,2025-08-18,188.31,app,Kuala Lumpur
C00327,ORD12271,2026-02-16,56.08,store,Jakarta
C00329,ORD12279,2025-11-21,206.36,store,Bangkok
C00366,ORD12507,2025-04-24,218.33,online,Johor Bahru
C00224,ORD11535,2024-03-16,185.41,store,Kuala Lumpur
C00182,ORD11253,2026-01-13,200.89,online,Jakarta
C00591,ORD14022,2025-09-23,251.39,online,Johor Bahru
C00060,ORD10394,2024-10-19,46.92,app,Singapore
C00594,ORD14046,2025-11-13,274.87,app,Bangkok
C00031,ORD10207,2026-04-22,210.24,store,Singapore
C00263,ORD11803,18 Jan 2026,61.82,app,Singapore
C00518,ORD13544,2025-03-16,48.22,app,Johor Bahru
C00355,ORD12429,2025-10-19,104.62,online,Singapore
C00372,ORD12591,2025-07-18,373.87,store,Bangkok
C00069,ORD10447,2026-01-06,77.12,online,Jakarta
C00177,ORD11225,2026-05-04,252.61,store,Bangkok
C00096,ORD10659,2025-12-22,122.46,store,Bangkok
C00416,ORD12933,2025-11-16,77.84,store,Singapore
C00189,ORD11320,2025-09-08,61.86,online,Jakarta
C00299,ORD12093,2026-04-07,384.76,app,Johor Bahru
C00570,ORD13869,2026-03-24,176.4,app,Jakarta
C00621,ORD14243,2025-01-02,113.21,store,Johor Bahru
C00800,ORD15469,2025-07-07,142.23,online,Singapore
C00237,ORD11606,2025-12-28,111.2,online,Singapore
C00591,ORD14024,2025-11-16,336.01,online,Singapore
C00311,ORD12183,2026-04-23,44.29,app,Kuala Lumpur
C00353,ORD12424,2024-11-27,132.39,app,Singapore
C00596,ORD14064,2025-05-25,101.14,app,Kuala Lumpur
C00681,ORD14687,07 Jan 2026,5.0,store,Jakarta
C00086,ORD10566,2025-07-14,112.38,online,Bangkok
C00199,ORD11376,2026-03-08,350.57,online,Jakarta
C00070,ORD10468,2018-09-26,205.21,store,Singapore
C00130,ORD10906,2026-05-07,237.66,app,Jakarta
C00490,ORD13386,2025-10-01,144.65,app,Kuala Lumpur
C00104,ORD10737,2025-03-18,267.53,online,Kuala Lumpur
C00579,ORD13908,2025-11-09,54.37,online,Kuala Lumpur
C00147,ORD11049,2025-10-23,16.71,store,Bangkok
C00322,ORD12238,2025-03-02,45.36,store,Bangkok
C00409,ORD12851,2026-04-18,225.07,app,Jakarta
C00332,ORD12311,2025-02-12,11.41,store,Kuala Lumpur
C00576,ORD13898,2025-10-01,62.96,online,Johor Bahru
C00618,ORD14204,2026-03-21,252.71,online,Singapore
C00369,ORD12545,2025-10-05,198.5,app,Johor Bahru
C00664,ORD14581,2026-03-20,246.41,store,Bangkok
C00367,ORD12520,2025-09-04,-243.33,app,Kuala Lumpur
C00380,ORD12666,2026-05-30,513.35,store,Singapore
C00473,ORD13283,2025-08-29,249.47,online,Bangkok
C00208,ORD11446,2025-06-25,110.64,app,Bangkok
C00284,ORD11979,2025-08-18,59.96,app,Bangkok
C00497,ORD13451,2026-03-21,101.8,online,Kuala Lumpur
C00018,ORD10125,2025-08-04,62.61,online,Bangkok
C00118,ORD10845,2025-06-09,51.61,store,Jakarta
C00176,ORD11220,2026-02-06,88.21,store,Kuala Lumpur
C00279,ORD11945,2025-07-15,97.34,online,Johor Bahru
C00423,ORD12982,2026-01-27,256.36,app,Bangkok
C00788,ORD15364,2025-06-02,200.38,app,Johor Bahru
C00341,ORD12363,2024-09-15,41.77,store,Johor Bahru
C00555,ORD13778,2024-11-16,79.51,store,Kuala Lumpur
C00579,ORD13906,2025-11-19,101.02,store,Bangkok
C00396,ORD12750,2025-08-18,229.16,app,Singapore
C00348,ORD12383,2024-05-15,28.3,store,Bangkok
C00140,ORD10983,2025-07-25,179.47,app,Bangkok
C00492,ORD13422,2025-07-05,101.39,online,Jakarta
C00446,ORD13133,2026-03-14,205.13,store,Jakarta
C00695,ORD14755,2026-01-25,72.46,online,Jakarta
C00383,ORD12675,2026-01-18,41.98,online,Johor Bahru
C00018,ORD10132,2024-05-01,382.22,app,Singapore
C00249,ORD11725,2024-10-22,307.73,store,Singapore
C00630,ORD14321,2026-01-24,51.68,app,Singapore
C00732,ORD14953,2025-06-02,67.43,online,Johor Bahru
C00009,ORD10056,2026-04-04,250.41,app,Kuala Lumpur
C00398,ORD12781,2025-01-12,175.06,store,Kuala Lumpur
C00261,ORD11793,2025-09-24,82.03,app,Bangkok
C00526,ORD13599,2025-02-23,299.43,app,Jakarta
C00657,ORD14515,2023-11-09,291.95,online,Bangkok
C00712,ORD14838,2025-08-14,71.3,store,Johor Bahru
C00672,ORD14632,2025-03-25,167.97,online,Jakarta
C00764,ORD15188,2020-09-13,83.38,store,Johor Bahru
C00148,ORD11054,2025-10-29,24.33,online,Bangkok
C00195,ORD11362,2025-01-04,238.2,app,Johor Bahru
C00028,ORD10198,2025-01-20,261.67,store,Singapore
C00232,ORD11573,2026-01-24,220.96,online,Bangkok
C00304,ORD12135,2022-04-29,244.55,app,Bangkok
C00591,ORD14026,2025-05-02,206.82,store,Singapore
C00260,ORD11791,2025-05-17,98.96,store,Kuala Lumpur
C00692,ORD14736,2025-06-27,149.32,online,Singapore
C00719,ORD14874,2025-03-30,63.28,app,Jakarta
C00061,ORD10407,2026-02-07,206.09,store,Kuala Lumpur
C00483,ORD13354,2026-02-13,30.64,online,Singapore
C00125,ORD10881,2022-06-15,281.4,app,Johor Bahru
C00252,ORD11764,2025-03-30,186.43,store,Singapore
C00024,ORD10148,2026-04-16,335.28,store,Bangkok
C00182,ORD11257,2023-02-06,123.83,store,Jakarta
C00047,ORD10330,2025-03-23,232.16,online,Singapore
C00140,ORD10981,2024-09-26,118.85,app,Kuala Lumpur
C00755,ORD15148,2026-01-21,223.53,app,Kuala Lumpur
C00125,ORD10879,2025-08-18,165.86,app,Bangkok
C00578,ORD13902,2026-04-21,50.82,online,Singapore
C00733,ORD14971,2025-09-26,5.0,store,Bangkok
C00295,ORD12047,2025-05-25,249.82,store,Bangkok
C00233,ORD11588,2026-01-16,121.77,online,Kuala Lumpur
C00266,ORD11859,2025-01-04,272.69,online,Singapore
C00476,ORD13309,2025-08-07,50.44,store,Jakarta
C00314,ORD12195,2026-05-19,491.12,app,Bangkok
C00326,ORD12260,2025-11-20,202.77,app,Kuala Lumpur
C00367,ORD12526,2024-11-23,191.16,online,Jakarta
C00763,ORD15176,2025-03-30,169.16,app,Johor Bahru
C00016,ORD10108,2025-03-25,288.38,online,Johor Bahru
C00372,ORD12585,2026-03-09,272.81,store,Kuala Lumpur
C00279,ORD11932,2026-05-04,272.48,store,Singapore
C00798,ORD15435,2025-03-14,202.25,store,Jakarta
C00703,ORD14793,2025-06-25,50.21,online,Bangkok
C00409,ORD12860,2025-10-29,218.91,online,Kuala Lumpur
C00557,ORD13784,2026-03-11,119.36,app,Singapore
C00657,ORD14501,2025-07-31,344.82,app,Kuala Lumpur
C00266,ORD11845,2026-04-19,179.56,store,Jakarta
C00571,ORD13881,2026-01-29,53.99,app,Jakarta
C00044,ORD10304,2025-11-14,78.25,app,Bangkok
C00695,ORD14759,2025-10-09,69.37,app,Jakarta
C00422,ORD12977,2025-11-16,298.04,online,Bangkok
C00589,ORD14003,2025-08-08,230.92,online,Singapore
C00232,ORD11585,2025-06-22,209.29,store,Bangkok
C00463,ORD13227,2025-10-23,82.89,app,Bangkok
C00220,ORD11498,2025-07-06,361.6,store,Singapore
C00528,ORD13622,2025-07-09,257.95,store,Johor Bahru
C00182,ORD11246,2025-09-29,276.63,store,Jakarta
C00740,ORD15073,2024-01-02,214.93,online,Jakarta
C00238,ORD11624,2025-11-29,215.67,store,Johor Bahru
C00102,ORD10725,2025-08-21,31.49,online,Kuala Lumpur
C00303,ORD12113,2025-11-15,183.77,store,Kuala Lumpur
C00031,ORD10220,2025-06-01,244.53,store,Kuala Lumpur
C00683,ORD14699,2025-12-08,49.58,online,Johor Bahru
C00408,ORD12844,2026-03-23,217.66,app,Jakarta
C00269,ORD11878,2024-01-15,264.96,store,Johor Bahru
C00091,ORD10607,2025-10-30,152.9,store,Bangkok
C00348,ORD12384,2025-03-16,9.03,app,Bangkok
C00078,ORD10514,2024-08-14,37.18,app,Kuala Lumpur
C00542,ORD13691,2025-07-05,83.26,store,Kuala Lumpur
C00195,ORD11360,2024-04-14,259.82,app,Johor Bahru
C00591,ORD14029,2024-09-11,110.33,online,Jakarta
C00125,ORD10882,2025-08-06,413.05,app,Bangkok
C00799,ORD15462,2013-03-17,182.39,store,Jakarta
C00415,ORD12914,2025-11-17,251.39,online,Kuala Lumpur
C00333,ORD12314,2025-12-10,197.24,store,Bangkok
C00785,ORD15323,2025-09-02,156.96,store,Bangkok
C00688,ORD14724,2024-09-02,166.01,online,Singapore
C00018,ORD10136,2026-03-23,73.12,store,Singapore
C00370,ORD12569,2024-02-28,338.39,store,Johor Bahru
C00153,ORD11073,2025-08-19,171.06,online,Jakarta
C00755,ORD15147,2025-11-30,284.68,app,Bangkok
C00395,ORD12730,2026-05-29,204.69,online,Singapore
C00690,ORD14727,2025-10-29,56.54,store,Jakarta
C00492,ORD13420,2022-08-10,270.66,online,Jakarta
C00149,ORD11063,2025-12-25,55.07,app,Jakarta
C00446,ORD13132,2026-05-03,191.37,app,Bangkok
C00114,ORD10798,2026-04-05,387.23,online,Kuala Lumpur
C00713,ORD14850,01 Dec 2022,277.05,online,Singapore
C00255,ORD11772,2026-04-17,25.72,app,Kuala Lumpur
C00324,ORD12245,2025-11-23,111.3,store,Singapore
C00518,ORD13541,2026-03-02,29.22,store,Kuala Lumpur
C00272,ORD11884,2025-12-22,76.23,app,Johor Bahru
C00203,ORD11399,2025-10-30,208.97,app,Jakarta
C00297,ORD12066,2026-02-20,312.21,store,Jakarta
C00738,ORD15047,2025-06-25,64.23,online,Singapore
C00365,ORD12497,2024-05-12,241.64,app,Singapore
C00115,ORD10802,2025-06-07,77.63,store,Kuala Lumpur
C00402,ORD12822,2025-09-28,55.88,online,Kuala Lumpur
C00283,ORD11976,2025-08-07,118.6,store,Jakarta
C00252,ORD11755,2024-05-02,41.16,store,Singapore
C00207,ORD11440,2025-09-14,43.47,online,Kuala Lumpur
C00613,ORD14153,2026-03-24,255.27,store,Kuala Lumpur
C00773,ORD15255,2026-04-07,187.5,online,Singapore
C00018,ORD10131,2026-04-25,430.24,online,Singapore
C00599,ORD14089,2025-04-15,62.11,online,Jakarta
C00238,ORD11629,2025-09-20,279.3,app,Singapore
C00226,ORD11543,2025-12-02,63.82,online,Jakarta
C00781,ORD15304,2024-07-31,203.36,online,Bangkok
C00266,ORD11847,2024-11-15,193.95,store,Jakarta
C00239,ORD11646,2025-07-02,121.67,store,Jakarta
C00025,ORD10160,2025-09-23,216.61,online,Jakarta
C00183,ORD11264,2025-08-31,118.14,store,Kuala Lumpur
C00133,ORD10936,2025-09-04,300.56,online,Bangkok
C00142,ORD11017,2024-04-10,238.19,store,Bangkok
C00586,ORD13990,2024-09-27,242.18,online,Jakarta
C00364,ORD12472,2025-09-14,73.71,store,Bangkok
C00220,ORD11497,2025-04-04,285.71,app,Kuala Lumpur
C00643,ORD14407,2023-07-25,246.84,app,Johor Bahru
C00412,ORD12887,2023-06-01,129.49,online,Johor Bahru
C00017,ORD10111,2026-05-16,438.21,online,Jakarta
C00379,ORD12665,2025-11-23,302.52,online,Bangkok
C00330,ORD12297,2026-03-23,56.51,app,Jakarta
C00463,ORD13211,2026-05-02,110.37,app,Johor Bahru
C00097,ORD10682,2024-07-25,65.18,store,Bangkok
C00239,ORD11634,2025-12-01,109.88,online,Kuala Lumpur
C00045,ORD10319,2024-11-27,80.94,store,Kuala Lumpur
C00117,ORD10826,2025-11-07,32.47,app,Johor Bahru
C00786,ORD15341,2026-01-21,78.91,store,Singapore
C00493,ORD13428,2026-03-20,293.46,store,Jakarta
C00613,ORD14155,2025-10-01,130.05,online,Bangkok
C00613,ORD14166,2022-10-25,96.61,store,Johor Bahru
C00546,ORD13704,2026-04-23,256.14,store,Johor Bahru
C00537,ORD13675,2026-04-10,156.6,store,Kuala Lumpur
C00182,ORD11241,2026-02-09,217.11,online,Jakarta
C00764,ORD15179,2025-08-09,271.3,app,Singapore
C00033,ORD10232,2024-09-07,324.1,online,Johor Bahru
C00659,ORD14536,2025-09-01,220.58,online,Kuala Lumpur
C00205,ORD11414,2025-12-27,377.54,store,Singapore
C00660,ORD14566,2023-02-11,204.53,store,Bangkok
C00027,ORD10178,2025-10-06,285.22,online,Johor Bahru
C00294,ORD12016,2025-03-29,284.35,app,Kuala Lumpur
C00788,ORD15370,2025-05-14,193.8,store,Bangkok
C00087,ORD10573,2026-02-12,287.28,online,Singapore
C00748,ORD15119,2026-03-20,54.45,online,Singapore
C00448,ORD13157,2025-05-15,375.99,app,Johor Bahru
C00473,ORD13276,2025-09-29,5.0,store,Bangkok
C00130,ORD10918,2025-06-05,241.23,store,Singapore
C00339,ORD12351,2025-09-03,107.72,app,Kuala Lumpur
C00378,ORD12661,2025-08-21,61.21,online,Johor Bahru
C00351,ORD12395,2025-09-27,169.42,app,Kuala Lumpur
C00748,ORD15122,2026-03-09,63.36,store,Bangkok
C00736,ORD15005,2024-10-19,$303.46,online,Jakarta
C00635,ORD14346,2025-09-22,203.0,online,Kuala Lumpur
C00619,ORD14213,2025-02-13,216.67,online,Bangkok
C00659,ORD14542,2025-07-03,81.44,online,Singapore
C00735,ORD14987,2025-04-30,303.47,app,Singapore
C00490,ORD13388,2025-07-25,422.88,online,Bangkok
C00574,ORD13889,2026-05-11,234.39,online,Bangkok
C00798,ORD15441,2023-09-23,210.54,store,Bangkok
C00401,ORD12811,2025-07-04,72.2,app,Johor Bahru
C00194,ORD11345,2025-03-20,39.25,store,Jakarta
C00141,ORD10984,2025-08-06,7.78,store,Johor Bahru
C00369,ORD12554,2026-03-25,322.55,online,Kuala Lumpur
C00035,ORD10248,2025-06-22,58.19,store,Bangkok
C00373,ORD12619,2023-10-28,176.47,app,Kuala Lumpur
C00044,ORD10305,2025-09-06,42.64,online,Bangkok
C00596,ORD14059,2025-06-19,80.95,store,Johor Bahru
C00279,ORD11942,2025-02-23,375.77,app,Bangkok
C00087,ORD10576,2025-09-15,127.87,app,Kuala Lumpur
C00743,ORD15100,2024-04-05,166.6,app,Jakarta
C00463,ORD13223,2020-10-18,52.37,app,Kuala Lumpur
C00479,ORD13341,2021-11-08,191.3,store,Jakarta
C00341,ORD12361,2025-04-15,68.53,app,Bangkok
C00145,ORD11042,2025-10-20,31.6,online,Jakarta
C00317,ORD12206,2025-01-15,49.86,app,Bangkok
C00364,ORD12473,2025-09-26,$183.00,online,Kuala Lumpur
C00361,ORD12442,2026-04-24,165.72,app,Jakarta
C00440,ORD13090,2025-08-06,26.65,online,Singapore
C00304,ORD12126,2026-01-17,154.68,store,Bangkok
C00170,ORD11183,09 Jul 2025,168.33,app,Jakarta
C00763,ORD15178,2025-01-20,282.43,online,Bangkok
C00594,ORD14051,2022-01-21,368.41,store,Singapore
C00008,ORD10038,2025-01-06,$193.94,online,Johor Bahru
C00635,ORD14350,2025-09-10,$94.11,store,Jakarta
C00082,ORD10534,2026-01-26,225.86,store,Bangkok
C00047,ORD10343,2023-09-01,220.02,app,Bangkok
C00507,ORD13510,2026-05-19,295.92,online,Johor Bahru
C00446,ORD13143,2025-01-04,215.59,store,Johor Bahru
C00693,ORD14747,2025-02-21,187.43,app,Bangkok
C00169,ORD11176,2025-03-13,215.38,store,Singapore
C00799,ORD15456,2021-09-25,231.94,store,Bangkok
C00215,ORD11465,2025-07-24,65.33,app,Singapore
C00142,ORD11012,2026-04-12,176.8,online,Kuala Lumpur
C00214,ORD11463,2025-12-02,80.42,online,Bangkok
C00086,ORD10562,2026-01-23,86.14,store,Bangkok
C00106,ORD10750,2025-06-09,31.89,app,Johor Bahru
C00303,ORD12119,2025-04-01,274.62,online,Bangkok
C00030,ORD10204,2026-05-04,357.61,online,Bangkok
C00243,ORD11685,2025-01-30,40.99,store,Jakarta
C00281,ORD11959,2025-01-16,212.78,store,Johor Bahru
C00658,ORD14530,2021-01-19,361.99,online,Johor Bahru
C00093,ORD10624,2025-05-19,76.04,online,Johor Bahru
C00479,ORD13337,2024-11-12,248.24,online,Bangkok
C00601,ORD14096,2024-10-25,207.18,online,Kuala Lumpur
C00442,ORD13114,2025-05-31,62.23,online,Bangkok
C00645,ORD14427,2025-05-06,171.67,online,Bangkok
C00707,ORD14827,2024-12-19,305.35,online,Johor Bahru
C00321,ORD12233,2023-10-27,117.38,app,Jakarta
C00136,ORD10959,,81.33,store,Johor Bahru
C00528,ORD13620,2026-01-30,199.93,online,Kuala Lumpur
C00530,ORD13642,2025-11-13,18.23,store,Jakarta
C00799,ORD15451,2022-11-11,$108.22,app,Bangkok
C00743,ORD15090,2024-08-18,122.13,store,Bangkok
C00332,ORD12307,2023-12-16,205.33,app,Kuala Lumpur
C00170,ORD11179,2025-10-03,279.09,store,Singapore
C00422,ORD12978,2025-07-11,185.33,app,Kuala Lumpur
C00258,ORD11783,2025-04-02,15.93,app,Kuala Lumpur
C00317,ORD12210,2025-08-23,215.47,online,Kuala Lumpur
C00614,ORD14171,2025-04-15,60.64,app,Jakarta
C00522,ORD13564,2024-07-06,26.75,online,Johor Bahru
C00760,ORD15165,2025-06-06,62.09,store,Jakarta
C00370,ORD12564,2026-01-18,89.7,app,Jakarta
C00145,ORD11044,2025-12-09,48.91,app,Kuala Lumpur
C00071,ORD10471,2026-04-09,68.25,store,Singapore
C00658,ORD14528,2025-08-29,107.32,store,Jakarta
C00370,ORD12576,2023-09-22,282.92,store,Johor Bahru
C00278,ORD11923,2025-05-31,66.87,app,Jakarta
C00125,ORD10883,2021-12-09,176.36,online,Johor Bahru
C00675,ORD14656,2026-01-23,62.32,app,Singapore
C00116,ORD10821,2025-02-13,222.24,store,Jakarta
C00431,ORD13056,2025-09-04,153.37,online,Bangkok
C00550,ORD13733,2025-09-09,196.39,app,Jakarta
C00648,ORD14440,2026-03-21,177.52,store,Johor Bahru
C00331,ORD12300,2026-04-07,19.64,store,Bangkok
C00720,ORD14876,2026-01-10,10.93,app,Singapore
C00641,ORD14373,2026-04-03,54.73,app,Jakarta
C00686,ORD14713,2024-06-20,78.69,store,Singapore
C00376,ORD12638,2024-03-30,359.75,store,Jakarta
C00692,ORD14734,2025-10-21,203.72,online,Kuala Lumpur
C00131,ORD10923,2026-05-04,377.78,online,Kuala Lumpur
C00616,ORD14186,2023-05-06,332.22,store,Jakarta
C00654,ORD14477,2025-08-25,203.34,app,Jakarta
C00191,ORD11331,2026-02-28,351.88,online,Kuala Lumpur
C00141,ORD10991,2024-11-20,128.45,app,Kuala Lumpur
C00365,ORD12496,2025-11-25,193.52,online,Jakarta
C00387,ORD12692,2022-09-10,302.57,app,Singapore
C00743,ORD15099,2024-11-29,174.23,store,Johor Bahru
C00033,ORD10230,2025-05-13,175.69,online,Johor Bahru
C00156,ORD11104,2026-03-21,76.33,online,Jakarta
C00183,ORD11269,2023-11-17,163.18,app,Johor Bahru
C00418,ORD12945,2025-12-14,406.07,store,Bangkok
C00082,ORD10539,2025-10-29,140.73,store,Singapore
C00787,ORD15349,2026-03-14,192.7,online,Kuala Lumpur
C00112,ORD10789,2023-03-30,144.87,app,Singapore
C00295,ORD12038,2026-01-01,222.56,online,Kuala Lumpur
C00353,ORD12426,2023-03-30,225.43,online,Singapore
C00336,ORD12340,2025-06-14,74.51,online,Jakarta
C00120,ORD10851,2026-05-03,276.11,app,Singapore
C00736,ORD15009,2025-07-10,281.52,store,Johor Bahru
C00684,ORD14701,2025-12-17,79.55,online,Jakarta
C00590,ORD14011,2025-02-07,120.18,store,Jakarta
C00367,ORD12523,2024-12-20,282.71,app,Kuala Lumpur
C00072,ORD10481,2024-08-11,132.73,store,Kuala Lumpur
C00414,ORD12900,2025-05-08,150.26,online,Kuala Lumpur
C00097,ORD10672,2025-06-20,143.93,online,Singapore
C00333,ORD12321,2025-09-03,187.78,store,Johor Bahru
C00721,ORD14889,2025-04-25,173.29,store,Singapore
C00562,ORD13819,2026-04-10,143.98,app,Bangkok
C00430,ORD13032,2025-06-17,215.31,online,Singapore
C00366,ORD12512,2025-09-22,176.46,app,Bangkok
C00478,ORD13316,2025-06-15,141.04,store,Jakarta
C00702,ORD14790,2026-04-03,46.28,online,Bangkok
C00329,ORD12285,2023-08-02,127.09,online,Bangkok
C00787,ORD15352,2025-08-04,207.07,online,Singapore
C00305,ORD12149,2026-04-16,122.32,app,Kuala Lumpur
C00523,ORD13566,2025-10-04,27.91,store,Jakarta
C00393,ORD12713,2025-08-29,5.0,store,Kuala Lumpur
C00173,ORD11212,2026-03-10,63.77,store,Jakarta
C00244,ORD11699,01 Jul 2025,162.78,store,Kuala Lumpur
C00249,ORD11722,2025-07-26,58.83,store,Jakarta
C00238,ORD11622,2025-12-29,211.03,online,Bangkok
C00039,ORD10267,2025-11-03,36.67,app,Bangkok
C00615,ORD14177,2026-04-01,79.85,store,Johor Bahru
C00786,ORD15343,2025-12-22,84.16,store,Singapore
C00563,ORD13832,2026-02-19,303.84,app,Bangkok
C00550,ORD13734,2025-12-05,235.36,online,Kuala Lumpur
C00497,ORD13454,2025-04-19,137.37,store,Singapore
C00607,ORD14136,2026-04-05,550.82,store,Bangkok
C00397,ORD12764,2025-05-13,88.78,online,Singapore
C00313,ORD12192,2025-09-12,42.7,app,Bangkok
C00687,ORD14714,2025-06-20,33.07,online,Bangkok
C00278,ORD11924,2025-01-29,5.0,store,Johor Bahru
C00751,ORD15132,2025-05-07,171.79,store,Singapore
C00169,ORD11166,2025-09-21,109.29,app,Kuala Lumpur
C00250,ORD11730,2025-08-30,107.85,online,Jakarta
C00312,ORD12190,2026-01-26,183.75,app,Bangkok
C00052,ORD10357,2025-05-14,79.31,online,Bangkok
C00382,ORD12674,2026-03-13,330.91,store,Johor Bahru
C00736,ORD14998,2025-08-26,173.3,online,Singapore
 c00782 ,ORD15305,2026-03-15,47.65,online,Kuala Lumpur
C00191,ORD11332,2026-04-05,329.8,app,Johor Bahru
C00289,ORD12003,2025-06-06,71.51,store,Johor Bahru
C00547,ORD13720,2025-09-30,57.95,online,Johor Bahru
C00131,ORD10924,2026-02-05,239.71,app,Kuala Lumpur
C00003,ORD10018,2025-04-19,205.77,store,Singapore
C00591,ORD14017,2025-11-17,192.78,online,Kuala Lumpur
C00791,ORD15389,2025-08-10,99.62,store,Singapore
C00363,ORD12454,2025-07-11,194.27,online,Jakarta
C00206,ORD11429,2025-11-16,226.7,app,Singapore
C00249,ORD11720,2025-07-23,162.14,store,Bangkok
C00224,ORD11534,2025-05-15,205.98,online,Kuala Lumpur
C00131,ORD10926,2025-09-12,272.49,online,Jakarta
C00692,ORD14740,2025-09-19,341.68,app,Singapore
C00597,ORD14073,2025-06-14,187.53,online,Jakarta
C00705,ORD14802,2026-02-13,57.39,app,Bangkok
C00089,ORD10593,2025-01-16,75.53,online,Bangkok
C00799,ORD15447,2023-08-07,178.53,store,Singapore
C00264,ORD11811,2024-11-17,114.59,online,Jakarta
C00594,ORD14048,2025-10-17,232.1,store,Jakarta
C00613,ORD14151,2026-01-30,155.79,store,Johor Bahru
C00598,ORD14083,2025-11-18,35.81,store,Singapore
C00302,ORD12103,2026-03-12,82.08,store,Bangkok
C00156,ORD11103,2026-03-08,75.66,online,Bangkok
C00505,ORD13505,2025-12-27,371.14,store,Kuala Lumpur
C00197,ORD11368,2025-05-12,53.53,online,Bangkok
C00367,ORD12519,2025-09-06,108.52,store,Kuala Lumpur
C00601,ORD14099,2024-06-20,333.92,store,Bangkok
C00370,ORD12572,2024-06-20,146.42,app,Singapore
C00693,ORD14751,2025-05-17,179.47,online,Bangkok
C00586,ORD13988,2025-04-29,144.47,app,Kuala Lumpur
C00440,ORD13089,2025-12-31,60.46,online,Kuala Lumpur
C00591,ORD14014,2025-03-17,154.03,store,Bangkok
C00393,ORD12723,2025-07-10,235.61,app,Jakarta
C00237,ORD11611,2024-09-29,75.75,app,Johor Bahru
C00105,ORD10746,2026-04-19,477.74,store,Bangkok
C00289,ORD12006,2025-07-11,51.27,store,Jakarta
C00706,ORD14805,2025-10-06,243.69,app,Jakarta
C00353,ORD12411,2025-10-06,274.55,online,Johor Bahru
C00044,ORD10303,2025-12-29,45.55,online,Kuala Lumpur
C00629,ORD14319,2025-05-22,78.09,online,Kuala Lumpur
C00737,ORD15016,2026-04-02,143.24,store,Kuala Lumpur
C00180,ORD11233,2025-01-01,62.41,app,Jakarta
C00186,ORD11288,2025-10-13,$302.51,app,Bangkok
C00018,ORD10123,2025-12-02,234.52,online,Johor Bahru
